,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,click_bool,gross_bookings_usd,booking_bool,max_rate_percent_diff,min_rate_percent_diff,count_available,count_higher_rate,count_lower_rate
260,28,2012-11-26 10:13:17,5,219,,,219,72185,3,4.0,0,1.95,0.078,4.93,37,91.0,1,24232,3,27,1,0,1,0,,115.33,0,0,,0,,,0.0,0.0,0.0
261,28,2012-11-26 10:13:17,5,219,,,219,72909,4,4.5,1,1.95,0.0939,5.0,19,75.0,1,24232,3,27,1,0,1,0,,114.89,0,0,,0,,,0.0,0.0,0.0
262,28,2012-11-26 10:13:17,5,219,,,219,75069,3,4.5,1,2.83,0.0125,5.11,36,99.0,0,24232,3,27,1,0,1,0,,115.12,0,0,,0,,,0.0,0.0,0.0
263,28,2012-11-26 10:13:17,5,219,,,219,75704,4,4.0,1,1.95,0.113,5.07,10,76.0,1,24232,3,27,1,0,1,0,,115.07,0,0,,0,,,0.0,0.0,0.0
264,28,2012-11-26 10:13:17,5,219,,,219,77605,3,4.0,1,1.95,0.0047,5.01,21,84.0,0,24232,3,27,1,0,1,0,,115.08,0,0,,0,,,0.0,0.0,0.0
265,28,2012-11-26 10:13:17,5,219,,,219,79225,4,4.0,1,2.94,0.0721,5.24,18,90.0,1,24232,3,27,1,0,1,0,,115.96,0,0,,0,,,0.0,0.0,1.0
266,28,2012-11-26 10:13:17,5,219,,,219,86217,3,4.5,1,2.64,0.0153,5.15,15,89.0,0,24232,3,27,1,0,1,0,,115.7,0,0,,0,,,0.0,3.0,0.0
267,28,2012-11-26 10:13:17,5,219,,,219,93383,4,4.5,1,2.64,0.0462,5.55,8,139.0,0,24232,3,27,1,0,1,0,,116.41,0,0,,0,,,0.0,0.0,0.0
268,28,2012-11-26 10:13:17,5,219,,,219,100913,4,4.0,1,2.89,0.0122,5.17,24,91.0,0,24232,3,27,1,0,1,0,,115.17,0,0,,0,,,0.0,0.0,0.0
269,28,2012-11-26 10:13:17,5,219,,,219,109409,3,4.5,1,2.77,0.0139,4.85,33,84.0,0,24232,3,27,1,0,1,0,,115.53,0,0,,0,,,0.0,0.0,0.0
270,28,2012-11-26 10:13:17,5,219,,,219,116043,4,4.5,1,2.08,0.0946,5.64,34,129.0,0,24232,3,27,1,0,1,0,,114.98,0,0,,0,,,0.0,0.0,0.0
271,28,2012-11-26 10:13:17,5,219,,,219,120960,3,4.5,1,3.04,0.071,4.9,35,88.0,0,24232,3,27,1,0,1,0,,115.57,0,0,,0,,,0.0,1.0,2.0
272,28,2012-11-26 10:13:17,5,219,,,219,122795,3,4.0,1,1.61,0.005,5.08,20,98.0,0,24232,3,27,1,0,1,0,,114.96,0,0,,0,,,0.0,0.0,0.0
273,28,2012-11-26 10:13:17,5,219,,,219,137773,3,4.0,0,1.39,0.0169,4.83,27,109.0,0,24232,3,27,1,0,1,0,,116.71,0,0,,0,,,0.0,0.0,0.0
290,30,2013-02-11 01:28:38,24,216,,,219,13155,3,3.5,1,4.76,0.3273,5.14,3,132.21,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
291,30,2013-02-11 01:28:38,24,216,,,219,13878,3,4.0,1,4.63,0.3878,5.25,17,186.8,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
292,30,2013-02-11 01:28:38,24,216,,,219,14504,2,3.0,0,4.74,0.4578,5.05,1,120.61,0,20319,9,13,2,0,1,0,,,0,0,,0,,,2.0,0.0,2.0
293,30,2013-02-11 01:28:38,24,216,,,219,15884,2,3.0,1,0.69,0.0028,5.07,4,137.82,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
294,30,2013-02-11 01:28:38,24,216,,,219,18569,4,4.5,1,4.74,0.4738,6.02,29,289.4,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
295,30,2013-02-11 01:28:38,24,216,,,219,18859,4,4.0,0,4.49,0.2006,5.68,25,243.59,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
296,30,2013-02-11 01:28:38,24,216,,,219,19567,4,4.5,1,3.5,0.0183,5.91,27,274.14,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
297,30,2013-02-11 01:28:38,24,216,,,219,31945,4,4.5,1,4.61,0.3821,5.88,28,283.98,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
298,30,2013-02-11 01:28:38,24,216,,,219,35043,4,4.5,1,4.81,0.364,6.03,30,289.55,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,1.0,1.0
299,30,2013-02-11 01:28:38,24,216,,,219,36710,3,3.5,0,4.39,0.1686,5.11,14,185.71,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
300,30,2013-02-11 01:28:38,24,216,,,219,40463,4,4.5,1,4.6,0.3294,6.05,32,303.63,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
301,30,2013-02-11 01:28:38,24,216,,,219,41585,4,4.0,1,4.6,0.3128,5.84,24,227.67,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,1.0,0.0
302,30,2013-02-11 01:28:38,24,216,,,219,44197,4,4.0,1,4.81,0.4185,5.66,26,268.49,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
303,30,2013-02-11 01:28:38,24,216,,,219,65983,2,3.0,1,3.4,0.0281,5.22,2,127.84,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
304,30,2013-02-11 01:28:38,24,216,,,219,68689,3,3.5,1,4.72,0.445,5.36,8,157.52,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
305,30,2013-02-11 01:28:38,24,216,,,219,77109,3,4.0,1,4.74,0.4562,5.37,9,159.48,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
306,30,2013-02-11 01:28:38,24,216,,,219,87796,3,3.5,0,4.65,0.4555,5.35,15,185.72,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
307,30,2013-02-11 01:28:38,24,216,,,219,92698,4,4.0,0,4.63,0.4083,5.63,19,209.73,1,20319,9,13,2,0,1,0,,,0,0,,0,,,1.0,0.0,1.0
308,30,2013-02-11 01:28:38,24,216,,,219,97615,3,4.0,1,4.65,0.4413,5.5,21,215.19,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
309,30,2013-02-11 01:28:38,24,216,,,219,108513,2,3.0,0,4.42,0.1746,5.4,10,161.69,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
310,30,2013-02-11 01:28:38,24,216,,,219,117347,4,4.5,1,4.81,0.3676,6.21,31,293.8,0,20319,9,13,2,0,1,0,,,0,0,,0,,,1.0,0.0,0.0
311,30,2013-02-11 01:28:38,24,216,,,219,121665,3,4.0,1,4.17,0.1121,5.4,12,162.46,0,20319,9,13,2,0,1,0,,,0,0,,0,,,1.0,0.0,0.0
312,30,2013-02-11 01:28:38,24,216,,,219,125611,3,3.5,1,4.55,0.2653,5.63,13,176.98,1,20319,9,13,2,0,1,0,,,0,1,1831.3,1,,,0.0,0.0,0.0
313,30,2013-02-11 01:28:38,24,216,,,219,128313,3,4.0,1,4.74,0.42100000000000004,5.21,6,144.22,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
314,30,2013-02-11 01:28:38,24,216,,,219,130968,4,4.5,1,4.81,0.3536,5.59,23,221.33,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,1.0
315,30,2013-02-11 01:28:38,24,216,,,219,133729,3,3.5,1,4.77,0.3932,5.25,20,210.82,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
316,30,2013-02-11 01:28:38,24,216,,,219,136754,3,0.0,0,4.81,,5.51,7,145.31,0,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
317,30,2013-02-11 01:28:38,24,216,,,219,137592,3,4.0,1,4.61,0.2374,5.55,18,193.35,1,20319,9,13,2,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
344,36,2013-04-03 08:54:17,22,92,,,219,6214,3,3.0,1,1.39,0.1142,4.43,6,48.77,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,1.0,0.0
345,36,2013-04-03 08:54:17,22,92,,,219,9401,3,4.0,1,1.39,0.0285,5.2,15,189.06,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
346,36,2013-04-03 08:54:17,22,92,,,219,15181,3,4.0,1,1.61,0.1784,4.88,4,101.51,0,2715,2,11,1,0,1,0,,,0,1,226.76,1,,,0.0,0.0,0.0
347,36,2013-04-03 08:54:17,22,92,,,219,18970,4,4.5,1,1.39,0.043,5.12,7,199.07,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
348,36,2013-04-03 08:54:17,22,92,,,219,27312,3,4.5,1,1.95,0.0769,4.84,25,125.14,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
349,36,2013-04-03 08:54:17,22,92,,,219,33035,3,4.0,1,1.95,0.0723,4.49,12,59.22,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
350,36,2013-04-03 08:54:17,22,92,,,219,35338,3,4.5,0,1.79,0.0822,5.47,1,190.47,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
351,36,2013-04-03 08:54:17,22,92,,,219,39440,2,4.0,1,0.0,0.0031,4.39,30,63.67,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
352,36,2013-04-03 08:54:17,22,92,,,219,47087,3,4.5,1,0.69,0.0122,4.79,29,119.24,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,1.0,0.0
353,36,2013-04-03 08:54:17,22,92,,,219,53867,2,4.5,1,1.95,0.0215,4.55,16,56.27,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
354,36,2013-04-03 08:54:17,22,92,,,219,60758,3,4.5,1,1.79,0.0228,4.89,9,100.02,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
355,36,2013-04-03 08:54:17,22,92,,,219,69434,3,4.5,1,1.95,0.0696,4.7,19,67.02,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
356,36,2013-04-03 08:54:17,22,92,,,219,72813,3,4.0,1,0.0,0.0244,5.15,21,129.04,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
357,36,2013-04-03 08:54:17,22,92,,,219,72857,3,4.5,1,0.69,0.007,5.37,20,164.06,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
358,36,2013-04-03 08:54:17,22,92,,,219,76617,3,4.0,0,1.79,0.1788,4.69,2,76.27,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,2.0
359,36,2013-04-03 08:54:17,22,92,,,219,77482,3,3.5,1,2.2,0.1489,4.79,3,104.29,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
360,36,2013-04-03 08:54:17,22,92,,,219,79231,3,5.0,1,1.95,0.0083,5.12,31,122.04,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
361,36,2013-04-03 08:54:17,22,92,,,219,83407,3,4.5,1,2.3,0.0181,5.02,8,120.04,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
362,36,2013-04-03 08:54:17,22,92,,,219,94354,3,4.5,1,0.0,0.0197,5.11,13,152.15,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
363,36,2013-04-03 08:54:17,22,92,,,219,114366,3,4.5,1,0.0,0.012,5.1,27,142.05,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
364,36,2013-04-03 08:54:17,22,92,,,219,120901,3,5.0,1,1.95,0.0278,5.16,28,135.0,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
365,36,2013-04-03 08:54:17,22,92,,,219,127949,2,4.0,1,0.0,0.0369,4.49,14,74.03,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
366,36,2013-04-03 08:54:17,22,92,,,219,130634,3,4.5,1,0.69,0.0052,5.39,18,189.06,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
367,36,2013-04-03 08:54:17,22,92,,,219,131053,4,4.5,1,1.39,0.0442,5.15,26,240.03,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
368,36,2013-04-03 08:54:17,22,92,,,219,133389,3,4.5,0,0.69,0.0031,5.0,22,97.5,1,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
369,36,2013-04-03 08:54:17,22,92,,,219,136536,2,3.5,1,2.2,0.1025,4.48,10,75.03,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,3.0
370,36,2013-04-03 08:54:17,22,92,,,219,139830,3,4.5,1,1.95,0.0663,5.2,24,135.0,0,2715,2,11,1,0,1,0,,,0,0,,0,,,0.0,0.0,0.0
423,42,2012-12-19 14:24:00,14,100,,,100,2068,2,4.0,1,1.61,0.1238,4.49,7,68.77,0,5740,1,87,2,0,1,1,,55.71,0,0,,0,,,0.0,0.0,0.0
424,42,2012-12-19 14:24:00,14,100,,,100,14445,0,3.0,0,1.1,0.0457,4.95,13,50.57,0,5740,1,87,2,0,1,1,,57.57,0,0,,0,,,0.0,0.0,0.0
425,42,2012-12-19 14:24:00,14,100,,,100,24416,2,0.0,0,0.69,0.0099,4.9,4,79.89,0,5740,1,87,2,0,1,1,,54.69,0,1,,0,,,0.0,0.0,0.0
426,42,2012-12-19 14:24:00,14,100,,,100,27963,0,4.5,0,1.1,0.0573,4.95,12,123.38,0,5740,1,87,2,0,1,1,,57.84,0,0,,0,,,0.0,0.0,0.0
427,42,2012-12-19 14:24:00,14,100,,,100,48834,2,3.5,0,0.69,0.0347,4.9,3,70.79,0,5740,1,87,2,0,1,1,,55.95,0,1,,0,,,0.0,0.0,0.0
428,42,2012-12-19 14:24:00,14,100,,,100,61713,2,4.0,1,0.0,0.2079,5.13,1,108.21,0,5740,1,87,2,0,1,1,,57.57,0,1,122.34,1,,,0.0,0.0,0.0
429,42,2012-12-19 14:24:00,14,100,,,100,61911,2,4.0,1,1.39,0.147,4.82,9,104.17,0,5740,1,87,2,0,1,1,,55.66,0,0,,0,,,0.0,0.0,0.0
430,42,2012-12-19 14:24:00,14,100,,,100,64773,2,2.5,1,1.1,0.0693,4.9,6,80.91,0,5740,1,87,2,0,1,1,,56.67,0,0,,0,,,0.0,0.0,0.0
431,42,2012-12-19 14:24:00,14,100,,,100,71686,3,4.5,1,1.1,0.2574,5.11,2,147.65,0,5740,1,87,2,0,1,1,,55.64,0,0,,0,,,0.0,0.0,0.0
432,42,2012-12-19 14:24:00,14,100,,,100,78743,2,3.5,1,1.39,0.0666,4.37,8,70.79,0,5740,1,87,2,0,1,1,,56.0,0,0,,0,,,0.0,0.0,0.0
433,42,2012-12-19 14:24:00,14,100,,,100,82226,3,3.0,1,1.39,0.1367,5.08,10,135.52,0,5740,1,87,2,0,1,1,,55.59,0,0,,0,,,0.0,0.0,0.0
498,45,2013-05-18 09:25:08,14,100,,,219,2924,4,4.5,1,2.3,0.0499,5.27,3,174.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
499,45,2013-05-18 09:25:08,14,100,,,219,25444,4,4.0,1,2.3,0.086,5.02,9,174.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
500,45,2013-05-18 09:25:08,14,100,,,219,31792,2,4.0,1,2.08,0.0085,4.68,13,102.13,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,1.0
501,45,2013-05-18 09:25:08,14,100,,,219,34700,2,3.0,1,2.77,0.0027,4.58,16,87.54,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
502,45,2013-05-18 09:25:08,14,100,,,219,38213,0,4.0,0,0.69,0.0019,4.52,21,68.09,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
503,45,2013-05-18 09:25:08,14,100,,,219,48994,2,3.5,1,1.39,0.0598,4.59,7,106.99,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
504,45,2013-05-18 09:25:08,14,100,,,219,66321,2,3.0,1,1.79,0.1285,4.45,12,67.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
505,45,2013-05-18 09:25:08,14,100,,,219,66729,2,4.0,1,2.3,0.0787,4.51,10,136.17,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
506,45,2013-05-18 09:25:08,14,100,,,219,67334,0,3.5,0,2.71,0.0012,4.74,20,76.84,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
507,45,2013-05-18 09:25:08,14,100,,,219,83828,2,0.0,0,0.69,0.0021,4.51,15,67.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
508,45,2013-05-18 09:25:08,14,100,,,219,88186,3,4.5,1,2.48,0.0572,5.24,2,205.23,0,10948,1,0,2,0,1,1,,,0,0,,0,,,1.0,0.0,0.0
509,45,2013-05-18 09:25:08,14,100,,,219,88719,2,2.0,1,1.39,0.0492,4.45,8,60.31,1,10948,1,0,2,0,1,1,,,0,1,60.95,1,,,0.0,0.0,0.0
510,45,2013-05-18 09:25:08,14,100,,,219,92219,3,4.0,1,1.1,0.0096,4.86,14,145.9,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,3.0
511,45,2013-05-18 09:25:08,14,100,,,219,102243,0,3.5,0,1.1,0.0019,4.43,22,67.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
512,45,2013-05-18 09:25:08,14,100,,,219,108521,0,2.5,1,1.61,0.0018,4.9,18,86.57,0,10948,1,0,2,0,1,1,,,0,0,,0,,,1.0,0.0,0.0
513,45,2013-05-18 09:25:08,14,100,,,219,113139,3,3.0,1,1.79,0.0169,4.81,1,86.57,1,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
514,45,2013-05-18 09:25:08,14,100,,,219,118133,0,4.0,1,0.69,0.0011,4.74,19,63.22,0,10948,1,0,2,0,1,1,,,0,0,,0,,,1.0,2.0,0.0
515,45,2013-05-18 09:25:08,14,100,,,219,120386,3,4.5,1,1.95,0.0773,5.58,6,272.35,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
516,45,2013-05-18 09:25:08,14,100,,,219,122341,0,,0,2.2,,0.0,24,245.11,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
517,45,2013-05-18 09:25:08,14,100,,,219,132511,3,4.0,1,1.1,0.0349,5.22,4,194.53,0,10948,1,0,2,0,1,1,,,0,0,,0,,,0.0,0.0,0.0
550,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,6618,3,4.0,0,4.13,0.1492,4.78,25,118.94,0,13901,6,3,1,1,1,0,,5592.09,0,0,,0,,,1.0,0.0,1.0
551,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,11747,4,4.5,0,4.03,0.1439,5.34,12,113.86,0,13901,6,3,1,1,1,0,,5592.33,0,0,,0,,,1.0,0.0,0.0
552,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,18311,4,4.0,0,3.93,0.1366,5.44,14,129.1,0,13901,6,3,1,1,1,0,,5592.6,0,0,,0,,,0.0,0.0,0.0
553,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,19599,3,4.0,0,4.16,0.1647,5.03,26,94.54,0,13901,6,3,1,1,1,0,,5591.92,0,0,,0,,,1.0,0.0,1.0
554,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,24002,4,4.5,0,4.16,0.18100000000000002,5.6,3,185.02,0,13901,6,3,1,1,1,0,,5592.13,0,0,,0,,,0.0,0.0,0.0
555,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,29732,3,3.5,0,2.83,0.047,4.69,31,59.98,0,13901,6,3,1,1,1,0,,5593.31,0,0,,0,,,0.0,1.0,0.0
556,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,35796,3,3.5,0,2.64,0.0403,5.0,27,97.59,0,13901,6,3,1,1,1,0,,5590.9,0,0,,0,,,0.0,0.0,0.0
557,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,36148,3,3.5,0,4.06,0.1241,4.84,34,74.21,0,13901,6,3,1,1,1,0,,5592.39,0,0,,0,,,0.0,0.0,0.0
558,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,41784,4,3.0,1,2.3,0.0622,5.15,22,142.32,0,13901,6,3,1,1,1,0,,5591.13,0,0,,0,,,0.0,1.0,0.0
559,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,43781,4,3.5,1,3.99,0.2159,5.21,6,109.79,0,13901,6,3,1,1,1,0,,5592.02,0,0,,0,,,0.0,2.0,0.0
560,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,51037,3,3.5,0,3.64,0.0157,5.03,30,86.41,1,13901,6,3,1,1,1,0,,5591.25,0,0,,0,,,0.0,0.0,0.0
561,47,2013-01-14 22:28:43,14,100,4.31,180.75,137,54593,3,3.5,0,3.97,0.1546,5.03,29,121.99,0,13901,6,3,1,1,1,0,,5591.99,0,0,,0,,,0.0,1.0,0.0
